store_nbr,family,forecast_demand,average_daily_demand,max_daily_demand,lead_time_demand,safety_stock,recommended_order_qty
53,BABY CARE,0.42516983,0.028344655,0.07047859,0.08503397,0.017006794,0.0
36,SCHOOL AND OFFICE SUPPLIES,0.0,0.0,0.0,0.0,0.0,0.0
6,BOOKS,0.19968168,0.013312113,0.03598398,0.039936338,0.007987267,0.0
6,HOME APPLIANCES,1.5168669,0.10112446,0.20697087,0.30337337,0.060674675,0.0
6,SCHOOL AND OFFICE SUPPLIES,0.0092757065,0.00061838044,0.0036319892,0.0018551413,0.00037102826,0.0
49,BOOKS,1.3545325,0.09030216,0.17576934,0.27090648,0.054181296,0.0
41,BABY CARE,0.0042182254,0.00028121503,0.0042182254,0.0008436451,0.00016872902,0.0
27,BABY CARE,0.1022633,0.0068175537,0.028234085,0.020452661,0.004090532,0.0
4,PREPARED FOODS,0.016657706,0.0011105138,0.0109532615,0.0033315415,0.00066630833,0.0
4,SEAFOOD,0.29184914,0.019456608,0.03688517,0.058369823,0.011673965,0.0
40,BEAUTY,0.2771823,0.01847882,0.04649806,0.055436462,0.011087293,0.0
52,HOME APPLIANCES,1.2007647,0.080050975,0.1311347,0.24015293,0.048030585,0.0
51,SEAFOOD,0.0,0.0,0.0,0.0,0.0,0.0
41,BOOKS,0.6285522,0.04190348,0.073063254,0.12571044,0.025142089,0.0
41,HOME APPLIANCES,1.1549567,0.076997116,0.11461968,0.23099135,0.04619827,0.0
15,LADIESWEAR,0.0008553666,5.7024437e-05,0.0003562659,0.0001710733,3.4214663e-05,0.0
15,PRODUCE,0.0,0.0,0.0,0.0,0.0,0.0
52,BEVERAGES,0.12599283,0.008399522,0.021806935,0.025198566,0.0050397133,0.0
26,BABY CARE,1.9782692,0.13188462,0.19317089,0.39565384,0.07913077,0.0
26,BOOKS,1.8531702,0.12354468,0.16031505,0.37063402,0.0741268,0.0
42,BABY CARE,1.0128994,0.06752662,0.084270485,0.20257987,0.040515974,0.0
2,HOME AND KITCHEN II,0.57350904,0.038233936,0.06783564,0.11470181,0.022940362,0.0
47,BEVERAGES,0.21728827,0.014485884,0.032580633,0.043457653,0.008691531,0.0
18,LAWN AND GARDEN,0.04010941,0.0026739608,0.0034212982,0.008021882,0.0016043764,0.0
31,PREPARED FOODS,0.9208729,0.06139153,0.10140923,0.18417458,0.036834918,0.0
31,SEAFOOD,0.4610024,0.030733494,0.06602516,0.09220048,0.018440096,0.0
25,BEVERAGES,0.1527179,0.010181193,0.023617519,0.03054358,0.006108716,0.0
43,BABY CARE,1.1582224,0.07721483,0.16146472,0.23164448,0.0463289,0.0
16,HOME AND KITCHEN II,1.8632535,0.1242169,0.1960367,0.37265068,0.07453014,0.0
16,HOME CARE,0.0,0.0,0.0,0.0,0.0,0.0
23,BOOKS,0.0836873,0.005579153,0.03981728,0.01673746,0.0033474918,0.0
23,HOME APPLIANCES,1.1034122,0.07356081,0.12137858,0.22068244,0.04413649,0.0
24,BOOKS,0.001188631,7.924207e-05,0.001188631,0.0002377262,4.754524e-05,0.0
24,HOME APPLIANCES,0.590382,0.0393588,0.07835428,0.1180764,0.02361528,0.0
23,SCHOOL AND OFFICE SUPPLIES,0.0,0.0,0.0,0.0,0.0,0.0
25,AUTOMOTIVE,0.18748754,0.012499169,0.030010365,0.03749751,0.007499502,0.0
16,LAWN AND GARDEN,0.0,0.0,0.0,0.0,0.0,0.0
7,BABY CARE,0.44700274,0.029800182,0.049850073,0.089400545,0.01788011,0.0
12,HOME AND KITCHEN II,1.1109561,0.07406374,0.13854615,0.22219121,0.044438243,0.0
35,HOME APPLIANCES,0.0029935185,0.0001995679,0.0016483598,0.00059870374,0.00011974075,0.0
36,AUTOMOTIVE,0.005356537,0.0003571025,0.0033038436,0.0010713075,0.0002142615,0.0
36,BEVERAGES,0.39959958,0.026639972,0.059480734,0.07991992,0.015983984,0.0
31,HOME CARE,0.051338784,0.0034225855,0.00400125,0.010267757,0.0020535514,0.0
22,BEAUTY,1.0102572,0.067350484,0.08821407,0.20205146,0.04041029,0.0
22,PRODUCE,0.298945,0.019929668,0.036748473,0.059789002,0.011957801,0.0
23,AUTOMOTIVE,0.36359575,0.024239717,0.039407663,0.07271915,0.01454383,0.0
17,HOME APPLIANCES,1.656488,0.11043253,0.18676525,0.33129758,0.06625952,0.0
50,BEVERAGES,1.2788689,0.085257925,0.115737855,0.25577378,0.05115476,0.0
24,BABY CARE,0.363556,0.024237067,0.045176487,0.0727112,0.01454224,0.0
44,BEVERAGES,1.3771974,0.09181316,0.18288486,0.2754395,0.0550879,0.0
21,LADIESWEAR,0.000412609,2.7507265e-05,0.00018458367,8.2521794e-05,1.6504358e-05,0.0
46,BEVERAGES,1.0858624,0.072390825,0.1457043,0.21717247,0.043434497,0.0
5,BEVERAGES,0.90311426,0.060207617,0.13961655,0.18062285,0.03612457,0.0
21,AUTOMOTIVE,1.8236347,0.121575646,0.15638998,0.36472693,0.072945386,0.0
21,HOME AND KITCHEN II,0.74070275,0.049380183,0.08685233,0.14814055,0.029628111,0.0
11,LAWN AND GARDEN,0.00924566,0.00061637734,0.0011240846,0.001849132,0.00036982642,0.0
34,SEAFOOD,0.16700989,0.011133993,0.040682092,0.03340198,0.0066803964,0.0
32,HOME APPLIANCES,0.012257445,0.000817163,0.0015255606,0.002451489,0.0004902978,0.0
11,BABY CARE,0.34698057,0.023132037,0.06948168,0.06939611,0.013879222,0.0
1,BEAUTY,0.45288795,0.03019253,0.08690937,0.09057759,0.018115519,0.0
1,LAWN AND GARDEN,0.0,0.0,0.0,0.0,0.0,0.0
8,HOME APPLIANCES,1.1750269,0.07833513,0.17055751,0.23500538,0.047001075,0.0
